"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","symbol","entrez","name"
"ENSG00000128564",65.8004468107249,1.65852419050809,0.28903440941236,5.73815482343456,9.5713599924069e-09,3.61143634326915e-08,"VGF","7425","VGF nerve growth factor inducible"
"ENSG00000197530",749.024212554717,0.419464859464612,0.0731092057622745,5.73751082495089,9.60781407178637e-09,3.6242632144865e-08,"MIB2","142678","mindbomb E3 ubiquitin protein ligase 2"
"ENSG00000187955",200.319604298994,0.773247652918138,0.134871209354904,5.73322992072675,9.85359151798937e-09,3.71602435496743e-08,"COL14A1","7373","collagen type XIV alpha 1 chain"
"ENSG00000173020",969.63887025139,0.460695271870702,0.0803874966662634,5.73093193563825,9.98803424685067e-09,3.76576231082336e-08,"GRK2","156","G protein-coupled receptor kinase 2"
"ENSG00000067334",739.332276382936,-0.421778420233459,0.0736157097230827,-5.72946211915971,1.00749583979543e-08,3.79756360278903e-08,"DNTTIP2","30836","deoxynucleotidyltransferase terminal interacting protein 2"
"ENSG00000198513",160.75712509877,-0.826029937046339,0.144173462960867,-5.72941732883635,1.00776187848248e-08,3.79759513297745e-08,"ATL1","51062","atlastin GTPase 1"
"ENSG00000188641",267.07046453428,-0.713082077396503,0.12455412300912,-5.72507806380918,1.0338619026066e-08,3.89495314944175e-08,"DPYD","1806","dihydropyrimidine dehydrogenase"
"ENSG00000079134",147.341104836657,-0.877754506759713,0.153453119299133,-5.72001736275342,1.06513168229924e-08,4.01173287342861e-08,"THOC1","9984","THO complex 1"
"ENSG00000017797",2070.91960333359,0.290900972379096,0.0508578674664259,5.71988144353745,1.06598406835174e-08,4.0139175266653e-08,"RALBP1","10928","ralA binding protein 1"
"ENSG00000112769",3051.51457285542,0.317503443965402,0.055526588986736,5.718043369119,1.07757643534982e-08,4.05653167412148e-08,"LAMA4","3910","laminin subunit alpha 4"
"ENSG00000168066",2644.44124843009,-0.270903918179218,0.0473958842646157,-5.71576883483671,1.09209116326067e-08,4.11012246275171e-08,"SF1","7536","splicing factor 1"
"ENSG00000125534",1942.22520337489,-0.357033403573797,0.062475842380773,-5.71474333067455,1.09869730042433e-08,4.13392923504053e-08,"PPDPF","79144","pancreatic progenitor cell differentiation and proliferation factor"
"ENSG00000169116",30.6343106330526,2.09558472594512,0.366974548379421,5.710436146592,1.1268701132379e-08,4.23884934377239e-08,"PARM1","25849","prostate androgen-regulated mucin-like protein 1"
"ENSG00000097021",1264.85337440718,-0.361761011735848,0.0633573712062046,-5.70984882814111,1.13076567592204e-08,4.25241758911432e-08,"ACOT7","11332","acyl-CoA thioesterase 7"
"ENSG00000112031",475.499551012602,0.533422534883394,0.093426695364457,5.7095301594744,1.13288481325794e-08,4.25930009637639e-08,"MTRF1L","54516","mitochondrial translational release factor 1 like"
"ENSG00000168781",109.750028182242,-1.01265082960286,0.177400119328417,-5.70828719527614,1.14118743461492e-08,4.28942117096523e-08,"PPIP5K1","9677","diphosphoinositol pentakisphosphate kinase 1"
"ENSG00000164609",681.293114688707,0.423663998622547,0.074222250330679,5.70804572395766,1.14280723468113e-08,4.29441433572933e-08,"SLU7","10569","SLU7 homolog, splicing factor"
"ENSG00000137343",134.685194496035,0.909177498565788,0.159293457805664,5.70756333053534,1.14604984340614e-08,4.30550155292369e-08,"ATAT1","79969","alpha tubulin acetyltransferase 1"
"ENSG00000135924",984.278345344662,-0.383270167703716,0.0672051675477658,-5.70298656619386,1.17726263763265e-08,4.42163525826451e-08,"DNAJB2","3300","DnaJ heat shock protein family (Hsp40) member B2"
"ENSG00000011304",4308.87052130547,-0.256104556084471,0.0449166002495821,-5.70177962404564,1.18563046965465e-08,4.45192913675676e-08,"PTBP1","5725","polypyrimidine tract binding protein 1"
"ENSG00000165895",199.311385004968,0.740067925240484,0.129810680401044,5.70113278009234,1.19013885165069e-08,4.46771940795412e-08,"ARHGAP42","143872","Rho GTPase activating protein 42"
"ENSG00000176022",903.070312267806,0.425079342747302,0.0745779843229784,5.69979661700685,1.19950446644796e-08,4.50173079361091e-08,"B3GALT6","126792","beta-1,3-galactosyltransferase 6"
"ENSG00000161203",11153.8572137848,-0.207806831258114,0.0364883019718624,-5.69516310784652,1.23254032659923e-08,4.62453649017808e-08,"AP2M1","1173","adaptor related protein complex 2 subunit mu 1"
"ENSG00000137692",566.788357931561,-0.467206141833571,0.0820683242360088,-5.69289243058013,1.24905085340476e-08,4.68529179879853e-08,"DCUN1D5","84259","defective in cullin neddylation 1 domain containing 5"
"ENSG00000126705",589.898234907091,-0.460256126320859,0.0808544792739871,-5.692401094579,1.2526516282614e-08,4.69760297641643e-08,"AHDC1","27245","AT-hook DNA binding motif containing 1"
"ENSG00000099331",3796.54887577163,-0.262470180152442,0.0461184086536464,-5.69122369602165,1.26132133031945e-08,4.7289121766085e-08,"MYO9B","4650","myosin IXB"
"ENSG00000162599",31.0763295811351,-2.06564101994385,0.363228524589481,-5.68689097938667,1.29372987045505e-08,4.84918383285007e-08,"NFIA","4774","nuclear factor I A"
"ENSG00000164379",17.6911305914125,3.76917117944768,0.662801914057478,5.68672343803886,1.294999183961e-08,4.85237425763186e-08,"FOXQ1","94234","forkhead box Q1"
"ENSG00000204138",573.4270993758,-0.495412851676026,0.087117936955801,-5.68669173062917,1.29523953925388e-08,4.85237425763186e-08,"PHACTR4","65979","phosphatase and actin regulator 4"
"ENSG00000150540",69.8949564167546,-1.24910971879285,0.219686734782039,-5.68586774268435,1.30150092970176e-08,4.87459230036709e-08,"HNMT","3176","histamine N-methyltransferase"
"ENSG00000138069",3689.17420722248,-0.266917268780042,0.0469546292889024,-5.68457834344201,1.31135798470366e-08,4.91026269780554e-08,"RAB1A","5861","RAB1A, member RAS oncogene family"
"ENSG00000179909",151.937956963349,0.860550082958648,0.15142146653171,5.68314455453009,1.32240402606916e-08,4.95036589692845e-08,"ZNF154","7710","zinc finger protein 154"
"ENSG00000133313",1085.5051123358,-0.356488703078094,0.0627470130474541,-5.68136530751656,1.33623724981397e-08,5.00087978358515e-08,"CNDP2","55748","carnosine dipeptidase 2"
"ENSG00000136238",4645.80436230466,-0.231915520767911,0.0408217333492384,-5.68117768992869,1.33770409948658e-08,5.0050985067868e-08,"RAC1","5879","Rac family small GTPase 1"
"ENSG00000111641",649.605723386615,-0.440038774913114,0.0774590252557601,-5.68092321663177,1.33969614693256e-08,5.01127964809442e-08,"NOP2","4839","NOP2 nucleolar protein"
"ENSG00000121864",298.806450867711,-0.61790279377157,0.108783862446516,-5.68009610869777,1.34619077373326e-08,5.03429576840418e-08,"ZNF639","51193","zinc finger protein 639"
"ENSG00000154305",1200.75835176657,-0.348904496930919,0.061430318477126,-5.67967911579095,1.34947667806922e-08,5.04530372434909e-08,"MIA3","375056","MIA SH3 domain ER export factor 3"
"ENSG00000177034",326.536226758493,-0.638118243184614,0.112352935984033,-5.67958672014857,1.35020580962632e-08,5.04674948573997e-08,"MTX3","345778","metaxin 3"
"ENSG00000212719",483.787786354662,-0.560391352509906,0.0986725783204659,-5.67930180855195,1.35245657334013e-08,5.05388057248651e-08,"LINC02693","339263","long intergenic non-protein coding RNA 2693"
"ENSG00000070371",150.564559904319,-0.862684566265225,0.151945090843952,-5.67760736114341,1.36591797653586e-08,5.10288951538287e-08,"CLTCL1","8218","clathrin heavy chain like 1"
"ENSG00000053438",75.947488114449,1.29021593851338,0.22730256181727,5.67620500269854,1.37715726427118e-08,5.14357419179642e-08,"NNAT","4826","neuronatin"
"ENSG00000040487",342.782082246276,0.622938560347557,0.109771532400623,5.67486439083381,1.38798564796773e-08,5.18270394723802e-08,"SLC66A1","54896","solute carrier family 66 member 1"
"ENSG00000170275",3164.59585128601,0.255012700887705,0.0449519453128702,5.67300701032602,1.4031248550458e-08,5.23790631045211e-08,"CRTAP","10491","cartilage associated protein"
"ENSG00000196510",462.060735471766,-0.505449430539707,0.0891546778923716,-5.6693540091064,1.43336927226782e-08,5.34945463020592e-08,"ANAPC7","51434","anaphase promoting complex subunit 7"
"ENSG00000204160",698.135417147824,-0.431950745065227,0.0762184395779529,-5.66727352930712,1.45087631168228e-08,5.41342153963886e-08,"ZDHHC18","84243","zinc finger DHHC-type containing 18"
"ENSG00000135446",1263.59160937664,0.3330905151768,0.0587770511370594,5.66701644150337,1.45305404752017e-08,5.42017477913243e-08,"CDK4","1019","cyclin dependent kinase 4"
"ENSG00000173272",294.509135786476,-0.606007425488509,0.106937912956226,-5.66690903848639,1.45396477556672e-08,5.42219961090646e-08,"MZT2A","653784","mitotic spindle organizing protein 2A"
"ENSG00000175376",432.998628760827,0.532742357947805,0.0940128889404307,5.66669489632816,1.45578225749673e-08,5.42760407563543e-08,"EIF1AD","84285","eukaryotic translation initiation factor 1A domain containing"
"ENSG00000080189",752.071485178991,0.439006103951232,0.0774837369779865,5.665783828624,1.46353943190085e-08,5.45514520671591e-08,"SLC35C2","51006","solute carrier family 35 member C2"
"ENSG00000197070",256.915919542121,0.655064281962522,0.115678475051159,5.66280184513858,1.4892109701101e-08,5.54942889443302e-08,"ARRDC1","92714","arrestin domain containing 1"
"ENSG00000138496",105.329383677581,-1.04051071652311,0.183816918802964,-5.6605818620997,1.50860602248525e-08,5.62028199175622e-08,"PARP9","83666","poly(ADP-ribose) polymerase family member 9"
"ENSG00000068796",652.409484798319,-0.451771671214863,0.0798156931083961,-5.66018603135251,1.51208990667068e-08,5.631837514408e-08,"KIF2A","3796","kinesin family member 2A"
"ENSG00000122884",3598.58445620417,0.277705333369169,0.0490780916377318,5.65843789157577,1.52756976384159e-08,5.68805537632574e-08,"P4HA1","5033","prolyl 4-hydroxylase subunit alpha 1"
"ENSG00000103876",540.890060534217,-0.481298603173784,0.0850918425904238,-5.65622495085033,1.54738633647119e-08,5.76038894339793e-08,"FAH","2184","fumarylacetoacetate hydrolase"
"ENSG00000165501",117.57712217593,-0.974494596588864,0.172300360674708,-5.65578964996275,1.55131367726262e-08,5.773550751388e-08,"LRR1","122769","leucine rich repeat protein 1"
"ENSG00000034152",1873.76047615425,-0.3038080939488,0.0537184418586982,-5.65556414960697,1.55335197561193e-08,5.77967720690953e-08,"MAP2K3","5606","mitogen-activated protein kinase kinase 3"
"ENSG00000111907",43.1935246139796,-1.70106763337605,0.30081327191859,-5.65489555206999,1.55941073250947e-08,5.80075602617984e-08,"TPD52L1","7164","TPD52 like 1"
"ENSG00000186376",195.73232609132,0.753899689801598,0.133323762258861,5.65465358184109,1.56160909153342e-08,5.80746777467058e-08,"ZNF75D","7626","zinc finger protein 75D"
"ENSG00000104324",470.75172949812,0.511711460694076,0.0905268164134208,5.65259534100012,1.58043081560984e-08,5.87598117065032e-08,"CPQ","10404","carboxypeptidase Q"
"ENSG00000087074",1902.1162290777,0.313372741136986,0.055439904891605,5.65247616765732,1.58152732625719e-08,5.87857496453429e-08,"PPP1R15A","23645","protein phosphatase 1 regulatory subunit 15A"
"ENSG00000127241",242.844064831477,-0.744041140770568,0.131632833627725,-5.65239781189256,1.58224867807801e-08,5.87977332766358e-08,"MASP1","5648","mannan binding lectin serine peptidase 1"
"ENSG00000172318",100.576552712924,1.08031229106422,0.191198837081713,5.65020325203405,1.60258235055537e-08,5.95383379946687e-08,"B3GALT1","8708","beta-1,3-galactosyltransferase 1"
"ENSG00000115762",3236.73199056362,0.252899100746766,0.044763864618905,5.64962616386701,1.6079713594807e-08,5.97234926815187e-08,"PLEKHB2","55041","pleckstrin homology domain containing B2"
"ENSG00000167733",84.6216406476633,1.20190164194196,0.212772008494219,5.64877706634337,1.61593247909853e-08,6.00040636859514e-08,"HSD11B1L","374875","hydroxysteroid 11-beta dehydrogenase 1 like"
"ENSG00000163882",385.837047836918,0.55968815404952,0.0991614439203099,5.64421141849556,1.659400608834e-08,6.16026351964624e-08,"POLR2H","5437","RNA polymerase II subunit H"
"ENSG00000144659",516.98862351292,0.475084093394419,0.0841780005764102,5.64380348952545,1.6633391772937e-08,6.17332984007922e-08,"SLC25A38","54977","solute carrier family 25 member 38"
"ENSG00000185000",351.230293558938,0.558078296139319,0.0988932592542612,5.64323898663773,1.66880445009737e-08,6.19205437702291e-08,"DGAT1","8694","diacylglycerol O-acyltransferase 1"
"ENSG00000213722",864.89151154786,0.394802362084234,0.0699693433419195,5.64250489182029,1.67593772999914e-08,6.21695702610805e-08,"DDAH2","23564","dimethylarginine dimethylaminohydrolase 2"
"ENSG00000122877",90.7151540533704,1.13280834280973,0.200829132914683,5.64065744032752,1.69402090352634e-08,6.28245598293184e-08,"EGR2","1959","early growth response 2"
"ENSG00000120992",1088.43765108656,0.387684937016715,0.0687598419184188,5.63824648516048,1.7179049478761e-08,6.36942971617559e-08,"LYPLA1","10434","lysophospholipase 1"
"ENSG00000141098",552.906574095016,0.483263779885165,0.0857203897673182,5.63767595080878,1.72360459669911e-08,6.38895486573228e-08,"GFOD2","81577","glucose-fructose oxidoreductase domain containing 2"
"ENSG00000153132",58.7878029162165,-1.4125816072907,0.25059241950889,-5.6369686284169,1.73069626075231e-08,6.41362873798528e-08,"CLGN","1047","calmegin"
"ENSG00000164219",274.582286144813,-0.645934362664674,0.114599491343264,-5.63645052079581,1.73590881516361e-08,6.43132833531454e-08,"PGGT1B","5229","protein geranylgeranyltransferase type I subunit beta"
"ENSG00000204381",1108.16447834831,-0.368802522170792,0.0654638505601163,-5.63368208584241,1.76402077921564e-08,6.53383720635339e-08,"LAYN","143903","layilin"
"ENSG00000160298",52.870176665437,-1.4427553126631,0.256097206414941,-5.63362378239097,1.76461754695868e-08,6.53440537866255e-08,"C21orf58","54058","chromosome 21 open reading frame 58"
"ENSG00000198839",267.825723247901,0.662339618408277,0.117587164820183,5.63275438625585,1.77353958431278e-08,6.56579412047269e-08,"ZNF277","11179","zinc finger protein 277"
"ENSG00000117505",1385.72719869253,-0.323276833390192,0.0574083952226235,-5.63117697571165,1.78983947606378e-08,6.62447368112206e-08,"DR1","1810","down-regulator of transcription 1"
"ENSG00000172375",319.700722129523,0.621652324930079,0.110482285447308,5.62671492912374,1.83673893393508e-08,6.79634908569802e-08,"C2CD2L","9854","C2CD2 like"
"ENSG00000091164",934.096740475464,-0.382583484706461,0.0680262431448651,-5.62405723173234,1.86523808327029e-08,6.90006999780059e-08,"TXNL1","9352","thioredoxin like 1"
"ENSG00000072736",381.676190703855,0.535768055312885,0.095273715675055,5.62346132421455,1.87168683022097e-08,6.9221883321949e-08,"NFATC3","4775","nuclear factor of activated T cells 3"
"ENSG00000185432",83.7175673921422,-1.14040463436661,0.202885452543205,-5.62092855880713,1.89933809155369e-08,7.02269061548375e-08,"METTL7A","25840","methyltransferase like 7A"
"ENSG00000239697",85.9729746496586,-1.1116661800471,0.197802334231888,-5.62008625613014,1.90862144348815e-08,7.05524525561283e-08,"TNFSF12","8742","TNF superfamily member 12"
"ENSG00000159231",39.8154023948724,-1.72833368218057,0.307642534996662,-5.61799324075693,1.93188055418243e-08,7.13943219848062e-08,"CBR3","874","carbonyl reductase 3"
"ENSG00000205726",1009.68143904617,-0.407650434841921,0.0725758838394024,-5.6168855724028,1.94430089396987e-08,7.18353135505839e-08,"ITSN1","6453","intersectin 1"
"ENSG00000169515",228.73234027439,-0.727096084517683,0.129463929602401,-5.61620589418754,1.95196050487282e-08,7.21002353905152e-08,"CCDC8","83987","coiled-coil domain containing 8"
"ENSG00000197324",7402.57030439311,0.233463357223768,0.0415702654236673,5.61611418268332,1.95299628528159e-08,7.21204190741169e-08,"LRP10","26020","LDL receptor related protein 10"
"ENSG00000136045",1023.0411447839,-0.355824620391801,0.0633607847723564,-5.61584932494465,1.95599055844459e-08,7.22128979217345e-08,"PWP1","11137","PWP1 homolog, endonuclein"
"ENSG00000179841",19.4842532638599,-2.95595447990032,0.526596012496038,-5.61332484438924,1.98475496536075e-08,7.32564955659574e-08,"AKAP5","9495","A-kinase anchoring protein 5"
"ENSG00000213551",221.418500078963,-0.721412471398851,0.128537558516466,-5.61246440126242,1.9946525381092e-08,7.36033778333836e-08,"DNAJC9","23234","DnaJ heat shock protein family (Hsp40) member C9"
"ENSG00000075643",58.3922179647493,-1.40051893440584,0.249585860093031,-5.61137130879054,2.00729537388639e-08,7.4051362253661e-08,"MOCOS","55034","molybdenum cofactor sulfurase"
"ENSG00000175105",336.39899495917,0.56827141269776,0.101281847226782,5.61079234095458,2.01402326568568e-08,7.42809681923811e-08,"ZNF654","55279","zinc finger protein 654"
"ENSG00000169057",970.842490056442,0.366926040531512,0.0654008422138486,5.61041766605593,2.01838883562458e-08,7.44233541642107e-08,"MECP2","4204","methyl-CpG binding protein 2"
"ENSG00000100412",1057.51527474706,-0.370060902650143,0.0659631925796226,-5.61011206671737,2.02195636458534e-08,7.45362503783359e-08,"ACO2","50","aconitase 2"
"ENSG00000143776",1407.72492816831,-0.399800114082347,0.0712913882148925,-5.60797207198766,2.04711049469671e-08,7.54446473389349e-08,"CDC42BPA","8476","CDC42 binding protein kinase alpha"
"ENSG00000247626",170.612674103419,0.973878162414781,0.17368125768981,5.60727262900237,2.05539763376327e-08,7.57311258160075e-08,"MARS2","92935","methionyl-tRNA synthetase 2, mitochondrial"
